pool_name,community_address,measurement_date,measurement_employee,ph,turbidity,free_chlorine,unnamed_separator_1,sunscreen_overuse,ph_pump_flow_rate,hypochlorite_pump_flow_rate,motor_pump_flow_rate,filter_diameter,number_of_filters,number_of_motors,heated_pool,community_pool,skimmer_pool,overflow_pool,outdoor_pool,oval_pool,private_pool,public_pool,rectangular_pool_0714,rectangular_pool_07,round_pool,pool_surface_area,contaminating_vegetation,pool_volume,deck_grass_area,deck_mixed_area,deck_paved_area,unnamed_separator_2,maintenance_employee,maintenance_date,ph_dosing_hours,daily_filtration_hours,ph_dosing_percentage,filter_wash_rinse_time,hypo_dosing_hours,hypo_dosing_percentage,water_temperature,unnamed_separator_3,chemical_dosing_employee,chemical_dosing_date,chemical_t500_qp,chemical_alboral_tablets_250g,chemical_flovil_tablets,chemical_hypo_carboys_20kg,chemical_hypo_gr_chloryte,chemical_hypo_granules_xaka,chemical_hypo_sticks_bayrol,chemical_hypo_tabs_ritocal,chemical_hypo_tablets_200g_qp,chemical_hypo_tablets_xaka,chemical_ph_minus_granules_6kg,chemical_ph_minus_liquid_13_5kg,chemical_ph_minus_liquid_27kg,chemical_protect_and_shine,chemical_sg_xaka_agonet_gr90,chemical_superklar
Natura Playa I (610),"Calle Hacienda del Administrador,4 Campello,Alicante",05-08-2026 11:31,Jesús Cristo Morán,7.4,0.3,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",02-01-2026 14:53,Ricardo Santana Majan,7.3,0.2,1.3,,,,,27.5,600.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,87.0,,130.0,,,1.0,,Ricardo Santana Majan,02-01-2026,,,,,,,11.9,,Ricardo Santana Majan,09-01-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",09-01-2026 14:43,Ricardo Santana Majan,7.4,0.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,09-01-2026,,,,,,,10.4,,Ricardo Santana Majan,09-01-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",16-01-2026 13:22,Ricardo Santana Majan,7.2,0.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,24-01-2026,,,,,,,10.5,,Ricardo Santana Majan,27-02-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",24-01-2026 09:46,Ricardo Santana Majan,7.7,0.1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,31-01-2026,,,,,,,11.8,,Ricardo Santana Majan,17-03-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",31-01-2026 10:46,Ricardo Santana Majan,7.3,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,07-02-2026,,,,,,,12.8,,Ricardo Santana Majan,17-03-2026,,,,,,,,,,0.2,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",07-02-2026 08:27,Ricardo Santana Majan,7.4,0.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,13-02-2026,,,,,,,14.8,,Ricardo Santana Majan,07-04-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",13-02-2026 13:32,Ricardo Santana Majan,7.5,0.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,19-02-2026,,,,,,,13.8,,Máximo  García Belló,08-04-2026,,,,,,,,,,0.2,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",19-02-2026 10:41,Ricardo Santana Majan,7.4,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,27-02-2026,,,,,,,16.2,,Ricardo Santana Majan,17-04-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",27-02-2026 13:59,Ricardo Santana Majan,7.2,0.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,06-03-2026,,,,,,,15.0,,Ricardo Santana Majan,20-04-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",06-03-2026 11:04,Ricardo Santana Majan,7.3,0.3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,11-03-2026,,,,,,,15.9,,Ricardo Santana Majan,27-04-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",11-03-2026 13:27,Ricardo Santana Majan,7.5,0.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,17-03-2026,,,,,,,16.2,,Ricardo Santana Majan,04-05-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",17-03-2026 12:39,Ricardo Santana Majan,,0.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,27-03-2026,,,,,,,16.9,,Ricardo Santana Majan,12-05-2026,1.0,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",27-03-2026 07:53,Ricardo Santana Majan,7.7,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,01-04-2026,,,,,,,18.3,,Maria Fernanda Catala Sala,18-05-2026,,,,400.0,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",01-04-2026 14:05,Ricardo Santana Majan,7.6,0.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,07-04-2026,,,,,,,18.7,,Ricardo Santana Majan,22-05-2026,0.75,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",07-04-2026 09:10,Ricardo Santana Majan,7.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,17-04-2026,,,,,,,21.7,,Máximo  García Belló,27-05-2026,1.0,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",08-04-2026 09:30,Máximo  García Belló,7.4,0.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,20-04-2026,,,,,,,20.2,,Máximo  García Belló,12-06-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",17-04-2026 12:40,Ricardo Santana Majan,7.8,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,27-04-2026,,,,,,,21.9,,Máximo  García Belló,19-06-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",20-04-2026 09:09,Ricardo Santana Majan,8.0,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,04-05-2026,,,,,,,22.7,,Máximo  García Belló,19-06-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",27-04-2026 12:05,Ricardo Santana Majan,7.2,0.2,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,12-05-2026,,,,,,,23.4,,Máximo  García Belló,26-06-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",04-05-2026 09:23,Ricardo Santana Majan,7.8,0.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,22-05-2026,,,,,,,26.1,,Máximo  García Belló,26-06-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",12-05-2026 11:16,Ricardo Santana Majan,7.8,0.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Santana Majan,22-05-2026,,,,,,,26.1,,Máximo  García Belló,26-06-2026,,,,,,,,,,,,,,,,0.5
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",20-05-2026 10:33,Máximo  García Belló,7.8,0.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,27-05-2026,,,,,,,26.5,,Máximo  García Belló,03-07-2026,0.5,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",22-05-2026 11:51,Ricardo Santana Majan,7.5,0.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,27-05-2026,,15.0,,,,,,,Máximo  García Belló,10-07-2026,1.0,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",27-05-2026 10:19,Máximo  García Belló,7.6,0.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,01-06-2026,,,,,6.0,,,,Máximo  García Belló,10-07-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",01-06-2026 08:24,Máximo  García Belló,7.2,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,01-06-2026,,,,,,3.0,,,Paula. Cordoba,11-07-2026,,,,600.0,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",03-06-2026 08:40,Máximo  García Belló,7.3,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,01-06-2026,,,,,,,27.5,,Máximo  García Belló,17-07-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",05-06-2026 08:33,Máximo  García Belló,7.3,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,08-06-2026,,,,,,,27.3,,Máximo  García Belló,24-07-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",08-06-2026 08:24,Máximo  García Belló,7.4,0.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,08-06-2026,,,,,7.0,,,,Máximo  García Belló,31-07-2026,,,2.0,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",10-06-2026 09:24,Máximo  García Belló,7.4,0.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,08-06-2026,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",12-06-2026 08:41,Máximo  García Belló,7.4,0.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,26-06-2026,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",15-06-2026 08:32,Máximo  García Belló,7.5,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,26-06-2026,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",17-06-2026 08:55,Máximo  García Belló,7.4,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,26-06-2026,,,,,,,29.2,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",19-06-2026 09:14,Máximo  García Belló,7.4,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,29-06-2026,,,,,,,29.8,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",22-06-2026 08:24,Máximo  García Belló,7.4,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,29-06-2026,,,,,10.0,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",24-06-2026 08:10,Máximo  García Belló,7.4,0.3,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,01-07-2026,,,,,,6.0,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",26-06-2026 08:53,Máximo  García Belló,7.5,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,01-07-2026,,,,,11.0,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",29-06-2026 08:54,Máximo  García Belló,7.4,0.5,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,01-07-2026,,,,,,,30.1,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",01-07-2026 08:29,Máximo  García Belló,7.4,0.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,08-07-2026,,,,,,,29.2,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",03-07-2026 08:09,Máximo  García Belló,7.4,0.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,08-07-2026,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",06-07-2026 08:51,Máximo  García Belló,7.5,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,13-07-2026,,,,,,,30.7,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",08-07-2026 08:01,Máximo  García Belló,7.5,0.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,13-07-2026,,,,,,8.0,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",10-07-2026 09:29,Máximo  García Belló,7.6,0.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,13-07-2026,,,,,12.0,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",13-07-2026 08:53,Máximo  García Belló,7.5,0.3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,22-07-2026,,,,,,,30.8,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",15-07-2026 08:05,Máximo  García Belló,7.5,0.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,22-07-2026,,,,,11.0,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",17-07-2026 08:22,Máximo  García Belló,7.6,0.3,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,05-08-2026,,,,,,,31.5,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",20-07-2026 08:42,Máximo  García Belló,7.3,0.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,Máximo  García Belló,05-08-2026,,,,,,6.0,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",22-07-2026 08:31,Máximo  García Belló,7.3,0.3,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",24-07-2026 08:22,Máximo  García Belló,7.4,0.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",27-07-2026 08:42,Máximo  García Belló,7.5,0.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",29-07-2026 08:24,Máximo  García Belló,7.5,0.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",31-07-2026 07:59,Máximo  García Belló,7.1,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",03-08-2026 08:44,Máximo  García Belló,7.2,0.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Villas de Muchamiel  (618),"Calle Agost, 10 Muchamiel, Alicante",05-08-2026 08:20,Máximo  García Belló,7.3,0.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",09-01-2026 10:53,Miguel Aracil Carbonell,7.6,0.3,2.9,,,,4.0,21.5,750.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,120.0,,180.0,,,1.0,,Miguel Aracil Carbonell,09-01-2026,,,,2.0,,,,,Jose Pedro Gonzalvez Gomez,04-02-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",15-01-2026 11:26,Miguel Aracil Carbonell,7.6,0.4,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,15-01-2026,,,,2.0,,,,,Miguel Aracil Carbonell,24-02-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",21-01-2026 08:11,Jose Pedro Gonzalvez Gomez,8.0,0.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Pedro Gonzalvez Gomez,21-01-2026,,,,2.0,,,,,Miguel Aracil Carbonell,03-03-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",21-01-2026 08:19,Jose Pedro Gonzalvez Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Pedro Gonzalvez Gomez,29-01-2026,,,,2.0,,,,,Miguel Aracil Carbonell,11-03-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",29-01-2026 07:06,Jose Pedro Gonzalvez Gomez,8.0,0.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,12-02-2026,,,,2.0,,,,,Miguel Aracil Carbonell,17-03-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",04-02-2026 07:16,Jose Pedro Gonzalvez Gomez,7.4,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,17-02-2026,,,,2.0,,,,,Miguel Aracil Carbonell,24-03-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",12-02-2026 10:38,Miguel Aracil Carbonell,7.2,0.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,25-02-2026,,,,2.0,,,,,Miguel Aracil Carbonell,31-03-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",18-02-2026 09:05,Miguel Aracil Carbonell,7.4,0.3,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,03-03-2026,,,,4.0,,,,,Miguel Aracil Carbonell,08-04-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",24-02-2026 11:52,Miguel Aracil Carbonell,7.5,0.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,11-03-2026,,,,2.0,,,,,Miguel Aracil Carbonell,13-04-2026,,,,,,,,,,0.4,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",03-03-2026 11:35,Miguel Aracil Carbonell,7.5,0.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,17-03-2026,,,,4.0,,,,,Miguel Aracil Carbonell,21-04-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",11-03-2026 07:30,Miguel Aracil Carbonell,7.4,0.4,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,24-03-2026,,,,2.0,,,,,Miguel Aracil Carbonell,21-04-2026,,,,,,,,,,0.6,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",17-03-2026 11:45,Miguel Aracil Carbonell,7.4,0.4,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,21-04-2026,,,,,0.0,,,,Miguel Aracil Carbonell,28-04-2026,,,,,,,,,,0.6,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",24-03-2026 11:15,Miguel Aracil Carbonell,7.6,0.4,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,24-04-2026,,,,2.0,,,,,Miguel Aracil Carbonell,28-04-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",31-03-2026 09:22,Miguel Aracil Carbonell,7.5,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,29-04-2026,,,,2.0,,,,,Maria Fernanda Catala Sala,04-05-2026,,,,300.0,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",08-04-2026 09:31,Miguel Aracil Carbonell,7.5,0.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,04-05-2026,,,,1.5,,,,,Miguel Aracil Carbonell,05-05-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",13-04-2026 09:59,Miguel Aracil Carbonell,7.6,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,12-05-2026,,,,2.0,,,,,Miguel Aracil Carbonell,05-05-2026,,,,,,,0.3,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",21-04-2026 09:11,Miguel Aracil Carbonell,7.5,0.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian  Rodriguez Ros,20-05-2026,,,,2.0,,,,,Miguel Aracil Carbonell,12-05-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",28-04-2026 08:56,Miguel Aracil Carbonell,7.4,0.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,27-05-2026,,,,,,,27.9,,Miguel Aracil Carbonell,12-05-2026,,,,,,,0.6,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",05-05-2026 11:07,Miguel Aracil Carbonell,7.4,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,27-05-2026,,,,,4.0,,,,Miguel Aracil Carbonell,19-05-2026,,,,,,,0.3,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",12-05-2026 12:27,Miguel Aracil Carbonell,7.5,0.4,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,27-05-2026,,10.0,,,,,,,Miguel Aracil Carbonell,19-05-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",12-05-2026 12:32,Miguel Aracil Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,27-05-2026,,,,,,7.0,,,Miguel Aracil Carbonell,03-07-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",19-05-2026 11:31,Miguel Aracil Carbonell,7.5,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,19-06-2026,,15.0,,,,,,,Miguel Aracil Carbonell,08-07-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",27-05-2026 14:27,Miguel Aracil Carbonell,7.4,0.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,29-06-2026,,,,,,,28.4,,Miguel Aracil Carbonell,25-07-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",01-06-2026 09:15,Miguel Aracil Carbonell,7.6,0.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,29-06-2026,,,,,5.0,,,,Miguel Aracil Carbonell,31-07-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",05-06-2026 09:04,Miguel Aracil Carbonell,7.3,0.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,10-07-2026,,,,,8.0,,,,Miguel Aracil Carbonell,05-08-2026,0.5,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",08-06-2026 09:14,Miguel Aracil Carbonell,7.4,0.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Pedro Gonzalvez Gomez,25-07-2026,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
 Europa  (632) (Arenales ),"Calle Islas Baleares,6 Los Arenales,Alicante",08-06-2026 09:30,Miguel Aracil Carbonell,7.5,0.5,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Aracil Carbonell,02-08-2026,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
